building_CD

[OBJECT:BUILDING]

{!SHARED_BUILDING_WORKSHOP;CD_ENTITY;NULL;
	[NAME:entity buillding]
	[BLOCK:3:1:0:0:0:0:0:0:0:0:0:1]
	[BLOCK:4:1:0:0:0:0:0:0:0:0:0:1]
	[BLOCK:5:1:0:0:0:0:0:0:0:0:0:1]
	[BLOCK:6:1:0:0:0:0:0:0:0:0:0:1]
	[BLOCK:7:1:0:0:0:0:0:0:0:0:0:1]
	[BLOCK:8:1:0:0:0:0:0:0:0:0:0:1]
	[BLOCK:9:1:0:0:0:0:0:0:0:0:0:1]
	[BLOCK:10:1:0:0:0:0:0:0:0:0:0:1]
	[BLOCK:11:1:1:1:1:1:0:1:1:1:1:1]
	[TILE:0:1:'`':'`':'`':'`':'`':'`':'`':'`':'`':'`':'`']
	[TILE:0:2:'`':'`':'`':'`':'`':'`':'`':'`':'`':'`':'`']
	[TILE:0:3:'`':'`':'`':'`':'`':'`':'`':'`':'`':'`':'`']
	[TILE:0:4:'`':'`':'`':'`':'`':'`':'`':'`':'`':'`':'`']
	[TILE:0:5:'`':'`':'`':'`':'`':'`':'`':'`':'`':'`':'`']
	[TILE:0:6:'`':'`':'`':'`':'`':'`':'`':'`':'`':'`':'`']
	[TILE:0:7:'`':'`':'`':'`':'`':'`':'`':'`':'`':'`':'`']
	[TILE:0:8:'`':'`':'`':'`':'`':'`':'`':'`':'`':'`':'`']
	[TILE:0:9:'`':'`':'`':'`':'`':'`':'`':'`':'`':'`':'`']
	[TILE:0:10:'`':'`':'`':'`':'`':'`':'`':'`':'`':'`':'`']
	[TILE:0:11:'`':'`':'`':'`':'`':'`':'`':'`':'`':'`':'`']
	[COLOR:0:1:7:0:1:7:0:1:7:0:1:7:0:1:7:0:1:7:0:1:7:0:1:7:0:1:7:0:1:7:0:1:7:0:1]
	[COLOR:0:2:7:0:1:7:0:1:7:0:1:7:0:1:7:0:1:7:0:1:7:0:1:7:0:1:7:0:1:7:0:1:7:0:1]
	[COLOR:0:3:7:0:1:7:0:1:7:0:1:7:0:1:7:0:1:7:0:1:7:0:1:7:0:1:7:0:1:7:0:1:7:0:1]
	[COLOR:0:4:7:0:1:7:0:1:7:0:1:7:0:1:7:0:1:7:0:1:7:0:1:7:0:1:7:0:1:7:0:1:7:0:1]
	[COLOR:0:5:7:0:1:7:0:1:7:0:1:7:0:1:7:0:1:7:0:1:7:0:1:7:0:1:7:0:1:7:0:1:7:0:1]
	[COLOR:0:6:7:0:1:7:0:1:7:0:1:7:0:1:7:0:1:7:0:1:7:0:1:7:0:1:7:0:1:7:0:1:7:0:1]
	[COLOR:0:7:7:0:1:7:0:1:7:0:1:7:0:1:7:0:1:7:0:1:7:0:1:7:0:1:7:0:1:7:0:1:7:0:1]
	[COLOR:0:8:7:0:1:7:0:1:7:0:1:7:0:1:7:0:1:7:0:1:7:0:1:7:0:1:7:0:1:7:0:1:7:0:1]
	[COLOR:0:9:7:0:1:7:0:1:7:0:1:7:0:1:7:0:1:7:0:1:7:0:1:7:0:1:7:0:1:7:0:1:7:0:1]
	[COLOR:0:10:7:0:1:7:0:1:7:0:1:7:0:1:7:0:1:7:0:1:7:0:1:7:0:1:7:0:1:7:0:1:7:0:1]
	[COLOR:0:11:7:0:1:7:0:1:7:0:1:7:0:1:7:0:1:7:0:1:7:0:1:7:0:1:7:0:1:7:0:1:7:0:1]
	[TILE:1:1:219:223:223:223:223:223:223:223:223:223:219]
	[TILE:1:2:221:234:238:238:'+':241:'+':'+':'+':234:222]
	[TILE:1:3:221:'+':'+':'+':'+':'+':'+':'+':'+':'+':222]
	[TILE:1:4:221:'+':'+':'+':'+':'+':'+':'+':'+':167:222]
	[TILE:1:5:221:'+':'+':'+':4:'+':4:'+':'+':'+':222]
	[TILE:1:6:221:241:'+':'+':'+':'^':'+':'+':'+':241:222]
	[TILE:1:7:221:'+':'+':'+':4:'+':4:'+':'+':'+':222]
	[TILE:1:8:221:'+':'+':'+':'+':'+':'+':'+':'+':'+':222]
	[TILE:1:9:221:'+':'+':'+':'+':'+':'+':'+':210:209:222]
	[TILE:1:10:221:234:'+':'+':'+':'+':'+':'+':'+':234:222]
	[TILE:1:11:219:220:220:220:220:'>':220:220:220:220:219]
	[COLOR:1:1:7:0:0:7:0:0:7:0:0:7:0:0:7:0:0:7:0:0:7:0:0:7:0:0:7:0:0:7:0:0:7:0:0]
	[COLOR:1:2:7:0:0:7:0:0:7:0:0:7:0:0:7:0:0:6:0:0:7:0:0:7:0:0:7:0:0:7:0:0:7:0:0]
	[COLOR:1:3:7:0:0:7:0:0:7:0:0:7:0:0:7:0:0:7:0:0:7:0:0:7:0:0:7:0:0:7:0:0:7:0:0]
	[COLOR:1:4:7:0:0:7:0:0:7:0:0:7:0:0:7:0:0:7:0:0:7:0:0:7:0:0:7:0:0:7:0:0:7:0:0]
	[COLOR:1:5:7:0:0:7:0:0:7:0:0:7:0:0:4:0:0:7:0:0:2:0:0:7:0:0:7:0:0:7:0:0:7:0:0]
	[COLOR:1:6:7:0:0:6:0:0:7:0:0:7:0:0:7:0:0:7:0:0:7:0:0:7:0:0:7:0:0:6:0:0:7:0:0]
	[COLOR:1:7:7:0:0:7:0:0:7:0:0:7:0:0:3:0:0:7:0:0:6:0:0:7:0:0:7:0:0:7:0:0:7:0:0]
	[COLOR:1:8:7:0:0:7:0:0:7:0:0:7:0:0:7:0:0:7:0:0:7:0:0:7:0:0:7:0:0:7:0:0:7:0:0]
	[COLOR:1:9:7:0:0:7:0:0:7:0:0:7:0:0:7:0:0:7:0:0:7:0:0:7:0:0:7:0:0:7:0:0:7:0:0]
	[COLOR:1:10:7:0:0:7:0:0:7:0:0:7:0:0:7:0:0:7:0:0:7:0:0:7:0:0:7:0:0:7:0:0:7:0:0]
	[COLOR:1:11:7:0:0:7:0:0:7:0:0:7:0:0:7:0:0:7:0:0:7:0:0:7:0:0:7:0:0:7:0:0:7:0:0]
	[BUILD_ITEM:11:BLOCKS:NONE:NONE:NONE]
	[BUILDMAT]
	[WORTHLESS_STONE_ONLY]
	[BUILD_ITEM:4:STATUE:NONE:NONE:NONE]
	[BUILD_ITEM:4:SMALLGEM:NONE:NONE:NONE]
	[BUILD_ITEM:1:TABLE:NONE:NONE:NONE]
	[BUILD_ITEM:1:CHAIR:NONE:NONE:NONE]
	[BUILD_ITEM:1:DOOR:NONE:NONE:NONE]
}

{!SHARED_BUILDING_WORKSHOP;CD_PROFESSIONS_ARCANE_SPIRE;NULL;
	[NAME:Arcane Spire]
	[NAME_COLOR:7:0:1]
	[DIM:7:7]
	[WORK_LOCATION:4:4]
	[BUILD_LABOR:ARCHITECT]
	[BLOCK:1:0:1:1:1:1:0:0]
	[BLOCK:2:0:0:1:1:0:0:1]
	[BLOCK:3:1:0:0:0:0:1:1]
	[BLOCK:4:1:1:0:0:0:1:1]
	[BLOCK:5:1:1:0:0:0:0:1]
	[BLOCK:6:1:0:0:1:1:0:0]
	[BLOCK:7:0:0:1:1:1:1:0]
	[TILE:0:1:'`':'`':'`':'`':'`':'`':'`']
	[TILE:0:2:'`':'`':'`':'`':'`':'`':'`']
	[TILE:0:3:'`':'`':'`':'`':'`':'`':'`']
	[TILE:0:4:'`':'`':'`':'`':'`':'`':'`']
	[TILE:0:5:'`':'`':'`':'`':'`':'`':'`']
	[TILE:0:6:'`':'`':'`':'`':'`':'`':'`']
	[TILE:0:7:'`':'`':'`':'`':'`':'`':'`']
	[COLOR:0:1:7:0:0:7:0:0:7:0:0:7:0:0:7:0:0:7:0:0:7:0:0]
	[COLOR:0:2:7:0:0:7:0:0:7:0:0:7:0:0:7:0:0:7:0:0:7:0:0]
	[COLOR:0:3:7:0:0:7:0:0:7:0:0:7:0:0:7:0:0:7:0:0:7:0:0]
	[COLOR:0:4:7:0:0:7:0:0:7:0:0:7:0:0:7:0:0:7:0:0:7:0:0]
	[COLOR:0:5:7:0:0:7:0:0:7:0:0:7:0:0:7:0:0:7:0:0:7:0:0]
	[COLOR:0:6:7:0:0:7:0:0:7:0:0:7:0:0:7:0:0:7:0:0:7:0:0]
	[COLOR:0:7:7:0:0:7:0:0:7:0:0:7:0:0:7:0:0:7:0:0:7:0:0]
	[TILE:1:1:191:241:'`':'`':'`':218:217]
	[TILE:1:2:192:191:'`':'`':218:217:241]
	[TILE:1:3:'`':192:191:218:217:'`':'`']
	[TILE:1:4:'`':'`':192:206:191:'`':'`']
	[TILE:1:5:'`':'`':218:217:192:191:'`']
	[TILE:1:6:241:218:217:'`':'`':192:191]
	[TILE:1:7:218:217:'`':'`':'`':241:192]
	[COLOR:1:1:3:0:0:6:0:0:7:0:0:7:0:0:7:0:0:3:0:0:3:0:0]
	[COLOR:1:2:3:0:0:3:0:0:7:0:0:7:0:0:3:0:0:3:0:0:6:0:0]
	[COLOR:1:3:7:0:0:3:0:0:3:0:0:3:0:0:3:0:0:7:0:0:7:0:0]
	[COLOR:1:4:7:0:0:7:0:0:3:0:0:3:0:0:3:0:0:7:0:0:7:0:0]
	[COLOR:1:5:7:0:0:7:0:0:3:0:0:3:0:0:3:0:0:3:0:0:7:0:0]
	[COLOR:1:6:6:0:0:3:0:0:3:0:0:7:0:0:7:0:0:3:0:0:3:0:0]
	[COLOR:1:7:3:0:0:3:0:0:7:0:0:7:0:0:7:0:0:6:0:0:3:0:0]
	[BUILD_ITEM:7:BLOCKS:NONE:NONE:NONE]
	[BUILDMAT]
	[WORTHLESS_STONE_ONLY]
}

{!SHARED_BUILDING_WORKSHOP;CD_PROFESSIONS_NATURE_ALTAR;NULL;
	[NAME:Nature Altar]
	[NAME_COLOR:7:0:1]
	[DIM:5:5]
	[WORK_LOCATION:3:3]
	[BUILD_LABOR:ARCHITECT]
	[BLOCK:1:0:0:0:0:0]
	[BLOCK:2:0:0:0:0:0]
	[BLOCK:3:0:0:0:0:0]
	[BLOCK:4:0:0:0:0:0]
	[BLOCK:5:0:0:0:0:0]
	[TILE:0:1:'`':'`':'`':'`':'`']
	[TILE:0:2:'`':'`':'`':'`':'`']
	[TILE:0:3:'`':'`':'`':'`':'`']
	[TILE:0:4:'`':'`':'`':'`':'`']
	[TILE:0:5:'`':'`':'`':'`':'`']
	[COLOR:0:1:7:0:1:7:0:1:7:0:1:7:0:1:7:0:1]
	[COLOR:0:2:7:0:1:7:0:0:7:0:1:7:0:0:7:0:1]
	[COLOR:0:3:7:0:1:7:0:1:7:0:1:7:0:1:7:0:1]
	[COLOR:0:4:7:0:1:7:0:1:7:0:0:7:0:1:7:0:1]
	[COLOR:0:5:7:0:1:7:0:1:7:0:1:7:0:1:7:0:1]
	[TILE:1:1:218:196:196:196:191]
	[TILE:1:2:179:'`':22:'`':179]
	[TILE:1:3:179:22:'*':22:179]
	[TILE:1:4:179:'`':'`':'`':179]
	[TILE:1:5:192:196:196:196:217]
	[COLOR:1:1:7:0:0:7:0:0:7:0:0:7:0:0:7:0:0]
	[COLOR:1:2:7:0:0:7:0:0:7:0:0:7:0:0:7:0:0]
	[COLOR:1:3:7:0:0:7:0:0:2:0:0:7:0:0:7:0:0]
	[COLOR:1:4:7:0:0:7:0:0:7:0:0:7:0:0:7:0:0]
	[COLOR:1:5:7:0:0:7:0:0:7:0:0:7:0:0:7:0:0]
	[BUILD_ITEM:5:BLOCKS:NONE:NONE:NONE]
	[BUILDMAT]
	[WORTHLESS_STONE_ONLY]
}

{!SHARED_BUILDING_WORKSHOP;CD_PROFESSIONS_CATHEDRAL;NULL;
	[NAME:Cathedral]
	[NAME_COLOR:7:0:1]
	[DIM:11:11]
	[WORK_LOCATION:6:6]
	[BUILD_LABOR:ARCHITECT]
	[BLOCK:1:1:1:1:1:1:1:1:1:1:1:1]
	[BLOCK:2:1:0:0:1:0:0:0:1:0:0:1]
	[BLOCK:3:1:0:0:1:0:0:0:1:0:0:1]
	[BLOCK:4:1:0:1:1:0:0:0:1:1:0:1]
	[BLOCK:5:1:0:0:0:0:0:0:0:0:0:1]
	[BLOCK:6:1:0:0:0:0:0:0:0:0:0:1]
	[BLOCK:7:1:0:0:0:0:0:0:0:0:0:1]
	[BLOCK:8:1:0:0:0:0:0:0:0:0:0:1]
	[BLOCK:9:1:0:0:0:0:0:0:0:0:0:1]
	[BLOCK:10:1:0:0:0:0:0:0:0:0:0:1]
	[BLOCK:11:1:1:1:1:1:0:1:1:1:1:1]
	[TILE:0:1:'`':'`':'`':'`':'`':'`':'`':'`':'`':'`':'`']
	[TILE:0:2:'`':'`':'`':'`':'`':'`':'`':'`':'`':'`':'`']
	[TILE:0:3:'`':'`':'`':'`':'`':'`':'`':'`':'`':'`':'`']
	[TILE:0:4:'`':'`':'`':'`':'`':'`':'`':'`':'`':'`':'`']
	[TILE:0:5:'`':'`':'`':'`':'`':'`':'`':'`':'`':'`':'`']
	[TILE:0:6:'`':'`':'`':'`':'`':'`':'`':'`':'`':'`':'`']
	[TILE:0:7:'`':'`':'`':'`':'`':'`':'`':'`':'`':'`':'`']
	[TILE:0:8:'`':'`':'`':'`':'`':'`':'`':'`':'`':'`':'`']
	[TILE:0:9:'`':'`':'`':'`':'`':'`':'`':'`':'`':'`':'`']
	[TILE:0:10:'`':'`':'`':'`':'`':'`':'`':'`':'`':'`':'`']
	[TILE:0:11:'`':'`':'`':'`':'`':'`':'`':'`':'`':'`':'`']
	[COLOR:0:1:7:0:0:7:0:0:7:0:0:7:0:0:7:0:0:7:0:0:7:0:0:7:0:0:7:0:0:7:0:0:7:0:0]
	[COLOR:0:2:7:0:0:7:0:0:7:0:0:7:0:0:7:0:0:7:0:0:7:0:0:7:0:0:7:0:0:7:0:0:7:0:0]
	[COLOR:0:3:7:0:0:7:0:0:7:0:0:7:0:0:7:0:0:7:0:0:7:0:0:7:0:0:7:0:0:7:0:0:7:0:0]
	[COLOR:0:4:7:0:0:7:0:0:7:0:0:7:0:0:7:0:0:7:0:0:7:0:0:7:0:0:7:0:0:7:0:0:7:0:0]
	[COLOR:0:5:7:0:0:7:0:0:7:0:0:7:0:0:7:0:0:7:0:0:7:0:0:7:0:0:7:0:0:7:0:0:7:0:0]
	[COLOR:0:6:7:0:0:7:0:0:7:0:0:7:0:0:7:0:0:7:0:0:7:0:0:7:0:0:7:0:0:7:0:0:7:0:0]
	[COLOR:0:7:7:0:0:7:0:0:7:0:0:7:0:0:7:0:0:7:0:0:7:0:0:7:0:0:7:0:0:7:0:0:7:0:0]
	[COLOR:0:8:7:0:0:7:0:0:7:0:0:7:0:0:7:0:0:7:0:0:7:0:0:7:0:0:7:0:0:7:0:0:7:0:0]
	[COLOR:0:9:7:0:0:7:0:0:7:0:0:7:0:0:7:0:0:7:0:0:7:0:0:7:0:0:7:0:0:7:0:0:7:0:0]
	[COLOR:0:10:7:0:0:7:0:0:7:0:0:7:0:0:7:0:0:7:0:0:7:0:0:7:0:0:7:0:0:7:0:0:7:0:0]
	[COLOR:0:11:7:0:0:7:0:0:7:0:0:7:0:0:7:0:0:7:0:0:7:0:0:7:0:0:7:0:0:7:0:0:7:0:0]
	[TILE:1:1:219:223:223:219:223:223:223:219:223:223:219]
	[TILE:1:2:221:'<':'>':222:241:234:241:221:'>':'<':222]
	[TILE:1:3:221:'+':'+':222:'+':179:'+':221:'+':'+':222]
	[TILE:1:4:219:197:220:219:'+':179:'+':219:220:197:219]
	[TILE:1:5:221:'+':241:'+':'+':179:'+':'+':241:'+':222]
	[TILE:1:6:221:'+':'+':'+':'+':179:'+':'+':'+':'+':222]
	[TILE:1:7:221:241:'+':210:210:179:210:210:'+':241:222]
	[TILE:1:8:221:'+':'+':'+':'+':179:'+':'+':'+':'+':222]
	[TILE:1:9:221:'+':'+':210:210:179:210:210:'+':'+':222]
	[TILE:1:10:221:241:'+':'+':'+':179:'+':'+':'+':241:222]
	[TILE:1:11:219:220:220:220:220:197:220:220:220:220:219]
	[COLOR:1:1:7:0:0:7:0:0:7:0:0:7:0:0:7:0:0:7:0:0:7:0:0:7:0:0:7:0:0:7:0:0:7:0:0]
	[COLOR:1:2:7:0:0:7:0:0:7:0:0:7:0:0:6:0:0:4:8:0:6:0:0:7:0:0:7:0:0:7:0:0:7:0:0]
	[COLOR:1:3:7:0:0:7:0:0:7:0:0:7:0:0:7:0:0:4:8:0:7:0:0:7:0:0:7:0:0:7:0:0:7:0:0]
	[COLOR:1:4:7:0:0:7:0:0:7:0:0:7:0:0:7:0:0:4:8:0:7:0:0:7:0:0:7:0:0:7:0:0:7:0:0]
	[COLOR:1:5:7:0:0:7:0:0:6:0:0:7:0:0:7:0:0:4:8:0:7:0:0:7:0:0:6:0:0:7:0:0:7:0:0]
	[COLOR:1:6:7:0:0:7:0:0:7:0:0:7:0:0:7:0:0:4:8:0:7:0:0:7:0:0:7:0:0:7:0:0:7:0:0]
	[COLOR:1:7:7:0:0:6:0:0:7:0:0:7:0:0:7:0:0:4:8:0:7:0:0:7:0:0:7:0:0:6:0:0:7:0:0]
	[COLOR:1:8:7:0:0:7:0:0:7:0:0:7:0:0:7:0:0:4:8:0:7:0:0:7:0:0:7:0:0:7:0:0:7:0:0]
	[COLOR:1:9:7:0:0:7:0:0:7:0:0:7:0:0:7:0:0:4:8:0:7:0:0:7:0:0:7:0:0:7:0:0:7:0:0]
	[COLOR:1:10:7:0:0:6:0:0:7:0:0:7:0:0:7:0:0:4:8:0:7:0:0:7:0:0:7:0:0:6:0:0:7:0:0]
	[COLOR:1:11:7:0:0:7:0:0:7:0:0:7:0:0:7:0:0:7:0:0:7:0:0:7:0:0:7:0:0:7:0:0:7:0:0]
	[BUILD_ITEM:11:BLOCKS:NONE:NONE:NONE]
	[BUILDMAT]
	[WORTHLESS_STONE_ONLY]
	[BUILD_ITEM:8:CHAIR:NONE:NONE:NONE]
	[BUILD_ITEM:1:DOOR:NONE:NONE:NONE]
}

{!SHARED_BUILDING_WORKSHOP;CD_PROFESSIONS_DARK_CATHEDRAL;NULL;
	[NAME:Crypt]
	[NAME_COLOR:7:0:1]
	[DIM:9:7]
	[WORK_LOCATION:5:4]
	[BUILD_LABOR:ARCHITECT]
	[BLOCK:1:1:1:1:1:0:1:1:1:1]
	[BLOCK:2:1:0:0:0:0:0:0:0:1]
	[BLOCK:3:1:0:0:0:0:0:0:0:1]
	[BLOCK:4:1:0:0:0:0:0:0:0:1]
	[BLOCK:5:1:0:0:0:0:0:0:0:1]
	[BLOCK:6:1:0:0:0:0:0:0:0:1]
	[BLOCK:7:1:1:1:1:1:1:1:1:1]
	[TILE:0:1:'`':'`':'`':'`':'`':'`':'`':'`':'`']
	[TILE:0:2:'`':'`':'`':'`':'`':'`':'`':'`':'`']
	[TILE:0:3:'`':'`':'`':'`':'`':'`':'`':'`':'`']
	[TILE:0:4:'`':'`':'`':'`':'`':'`':'`':'`':'`']
	[TILE:0:5:'`':'`':'`':'`':'`':'`':'`':'`':'`']
	[TILE:0:6:'`':'`':'`':'`':'`':'`':'`':'`':'`']
	[TILE:0:7:'`':'`':'`':'`':'`':'`':'`':'`':'`']
	[COLOR:0:1:7:0:1:7:0:1:7:0:1:7:0:1:7:0:1:7:0:1:7:0:1:7:0:1:7:0:1]
	[COLOR:0:2:7:0:1:7:0:1:7:0:0:7:0:0:7:0:0:7:0:0:7:0:0:7:0:1:7:0:1]
	[COLOR:0:3:7:0:1:7:0:1:7:0:0:7:0:1:7:0:1:7:0:1:7:0:0:7:0:1:7:0:1]
	[COLOR:0:4:7:0:1:7:0:1:7:0:0:7:0:1:7:0:1:7:0:1:7:0:0:7:0:1:7:0:1]
	[COLOR:0:5:7:0:1:7:0:1:7:0:1:7:0:1:7:0:1:7:0:1:7:0:0:7:0:1:7:0:1]
	[COLOR:0:6:7:0:1:7:0:1:7:0:0:7:0:1:7:0:1:7:0:1:7:0:0:7:0:1:7:0:1]
	[COLOR:0:7:7:0:1:7:0:1:7:0:1:7:0:1:7:0:1:7:0:1:7:0:1:7:0:1:7:0:1]
	[TILE:1:1:201:205:205:205:'<':205:205:205:187]
	[TILE:1:2:186:241:'`':'`':'`':'`':'`':241:186]
	[TILE:1:3:186:253:'`':218:196:191:'`':253:186]
	[TILE:1:4:186:253:'`':179:'^':179:'`':253:186]
	[TILE:1:5:186:253:'`':192:196:217:'`':253:186]
	[TILE:1:6:186:241:'`':4:209:4:'`':241:186]
	[TILE:1:7:200:205:205:205:205:205:205:205:188]
	[COLOR:1:1:7:0:0:7:0:0:7:0:0:7:0:0:7:0:0:7:0:0:7:0:0:7:0:0:7:0:0]
	[COLOR:1:2:7:0:0:6:0:0:7:0:0:7:0:0:7:0:0:7:0:0:7:0:0:6:0:0:7:0:0]
	[COLOR:1:3:7:0:0:7:0:0:7:0:0:4:0:0:4:0:0:4:0:0:7:0:0:7:0:0:7:0:0]
	[COLOR:1:4:7:0:0:7:0:0:7:0:0:4:0:0:4:0:0:4:0:0:7:0:0:7:0:0:7:0:0]
	[COLOR:1:5:7:0:0:7:0:0:7:0:0:4:0:0:4:0:0:4:0:0:7:0:0:7:0:0:7:0:0]
	[COLOR:1:6:7:0:0:6:0:0:7:0:0:4:0:0:7:0:0:4:0:0:7:0:0:6:0:0:7:0:0]
	[COLOR:1:7:7:0:0:7:0:0:7:0:0:7:0:0:7:0:0:7:0:0:7:0:0:7:0:0:7:0:0]
	[BUILD_ITEM:7:BLOCKS:NONE:NONE:NONE]
	[BUILDMAT]
	[WORTHLESS_STONE_ONLY]
	[BUILD_ITEM:2:TABLE:NONE:NONE:NONE]
	[BUILD_ITEM:1:DOOR:NONE:NONE:NONE]
}

{!SHARED_BUILDING_WORKSHOP;CD_PROFESSIONS_WARRIOR;NULL;
	[NAME:Barracks]
	[NAME_COLOR:7:0:1]
	[DIM:11:11]
	[WORK_LOCATION:6:6]
	[BUILD_LABOR:ARCHITECT]
	[BLOCK:1:1:1:1:1:1:1:1:1:1:1:1]
	[BLOCK:2:1:0:0:0:0:0:0:0:0:0:1]
	[BLOCK:3:1:0:0:0:0:0:0:0:0:0:1]
	[BLOCK:4:1:0:0:0:0:0:0:0:0:0:1]
	[BLOCK:5:1:0:0:0:0:0:0:0:0:0:1]
	[BLOCK:6:1:0:0:0:0:0:0:0:0:0:1]
	[BLOCK:7:1:0:0:0:0:0:0:0:0:0:1]
	[BLOCK:8:1:0:0:0:0:0:0:0:0:0:1]
	[BLOCK:9:1:0:0:0:0:0:0:0:0:0:1]
	[BLOCK:10:1:0:0:0:0:0:0:0:0:0:1]
	[BLOCK:11:1:1:1:1:1:0:1:1:1:1:1]
	[TILE:0:1:'`':'`':'`':'`':'`':'`':'`':'`':'`':'`':'`']
	[TILE:0:2:'`':'`':'`':'`':'`':'`':'`':'`':'`':'`':'`']
	[TILE:0:3:'`':'`':'`':'`':'`':'`':'`':'`':'`':'`':'`']
	[TILE:0:4:'`':'`':'`':'`':'`':'`':'`':'`':'`':'`':'`']
	[TILE:0:5:'`':'`':'`':'`':'`':'`':'`':'`':'`':'`':'`']
	[TILE:0:6:'`':'`':'`':'`':'`':'`':'`':'`':'`':'`':'`']
	[TILE:0:7:'`':'`':'`':'`':'`':'`':'`':'`':'`':'`':'`']
	[TILE:0:8:'`':'`':'`':'`':'`':'`':'`':'`':'`':'`':'`']
	[TILE:0:9:'`':'`':'`':'`':'`':'`':'`':'`':'`':'`':'`']
	[TILE:0:10:'`':'`':'`':'`':'`':'`':'`':'`':'`':'`':'`']
	[TILE:0:11:'`':'`':'`':'`':'`':'`':'`':'`':'`':'`':'`']
	[COLOR:0:1:7:0:1:7:0:1:7:0:1:7:0:1:7:0:1:7:0:1:7:0:1:7:0:1:7:0:1:7:0:1:7:0:1]
	[COLOR:0:2:7:0:1:7:0:1:7:0:1:7:0:1:7:0:1:7:0:1:7:0:1:7:0:1:7:0:1:7:0:1:7:0:1]
	[COLOR:0:3:7:0:1:7:0:1:7:0:1:7:0:1:7:0:1:7:0:1:7:0:1:7:0:1:7:0:1:7:0:1:7:0:1]
	[COLOR:0:4:7:0:1:7:0:1:7:0:1:7:0:1:7:0:1:7:0:1:7:0:1:7:0:1:7:0:1:7:0:1:7:0:1]
	[COLOR:0:5:7:0:1:7:0:1:7:0:1:7:0:1:7:0:1:7:0:1:7:0:1:7:0:1:7:0:1:7:0:1:7:0:1]
	[COLOR:0:6:7:0:1:7:0:1:7:0:1:7:0:1:7:0:1:7:0:1:7:0:1:7:0:1:7:0:1:7:0:1:7:0:1]
	[COLOR:0:7:7:0:1:7:0:1:7:0:1:7:0:1:7:0:1:7:0:1:7:0:1:7:0:1:7:0:1:7:0:1:7:0:1]
	[COLOR:0:8:7:0:1:7:0:1:7:0:1:7:0:1:7:0:1:7:0:1:7:0:1:7:0:1:7:0:1:7:0:1:7:0:1]
	[COLOR:0:9:7:0:1:7:0:1:7:0:1:7:0:1:7:0:1:7:0:1:7:0:1:7:0:1:7:0:1:7:0:1:7:0:1]
	[COLOR:0:10:7:0:1:7:0:1:7:0:1:7:0:1:7:0:1:7:0:1:7:0:1:7:0:1:7:0:1:7:0:1:7:0:1]
	[COLOR:0:11:7:0:1:7:0:1:7:0:1:7:0:1:7:0:1:7:0:1:7:0:1:7:0:1:7:0:1:7:0:1:7:0:1]
	[TILE:1:1:219:223:223:223:223:223:223:223:223:223:219]
	[TILE:1:2:221:14:'+':'+':'+':'+':'+':'+':'+':14:222]
	[TILE:1:3:221:232:'+':218:196:196:196:191:'+':232:222]
	[TILE:1:4:221:251:'+':179:251:234:14:179:'+':251:222]
	[TILE:1:5:221:14:'+':179:'+':'+':'+':179:'+':14:222]
	[TILE:1:6:221:232:'+':179:'+':'+':'+':179:'+':232:222]
	[TILE:1:7:221:251:'+':179:'+':'+':'+':179:'+':251:222]
	[TILE:1:8:221:14:'+':192:196:'+':196:217:'+':14:222]
	[TILE:1:9:221:232:'+':'+':'+':'+':'+':'+':'+':232:222]
	[TILE:1:10:221:251:'+':'+':'+':'+':'+':'+':'+':251:222]
	[TILE:1:11:219:220:220:220:220:197:220:220:220:220:219]
	[COLOR:1:1:7:0:0:7:0:0:7:0:0:7:0:0:7:0:0:7:0:0:7:0:0:7:0:0:7:0:0:7:0:0:7:0:0]
	[COLOR:1:2:7:0:0:7:0:0:7:0:0:7:0:0:7:0:0:7:0:0:7:0:0:7:0:0:7:0:0:7:0:0:7:0:0]
	[COLOR:1:3:7:0:0:7:0:0:7:0:0:7:0:0:7:0:0:7:0:0:7:0:0:7:0:0:7:0:0:7:0:0:7:0:0]
	[COLOR:1:4:7:0:0:7:0:0:7:0:0:7:0:0:7:0:0:7:0:0:7:0:0:7:0:0:7:0:0:7:0:0:7:0:0]
	[COLOR:1:5:7:0:0:7:0:0:7:0:0:7:0:0:7:0:0:7:0:0:7:0:0:7:0:0:7:0:0:7:0:0:7:0:0]
	[COLOR:1:6:7:0:0:7:0:0:7:0:0:7:0:0:7:0:0:7:0:0:7:0:0:7:0:0:7:0:0:7:0:0:7:0:0]
	[COLOR:1:7:7:0:0:7:0:0:7:0:0:7:0:0:7:0:0:7:0:0:7:0:0:7:0:0:7:0:0:7:0:0:7:0:0]
	[COLOR:1:8:7:0:0:7:0:0:7:0:0:7:0:0:7:0:0:7:0:0:7:0:0:7:0:0:7:0:0:7:0:0:7:0:0]
	[COLOR:1:9:7:0:0:7:0:0:7:0:0:7:0:0:7:0:0:7:0:0:7:0:0:7:0:0:7:0:0:7:0:0:7:0:0]
	[COLOR:1:10:7:0:0:7:0:0:7:0:0:7:0:0:7:0:0:7:0:0:7:0:0:7:0:0:7:0:0:7:0:0:7:0:0]
	[COLOR:1:11:7:0:0:7:0:0:7:0:0:7:0:0:7:0:0:7:0:0:7:0:0:7:0:0:7:0:0:7:0:0:7:0:0]
	[BUILD_ITEM:11:BLOCKS:NONE:NONE:NONE]
	[BUILDMAT]
